date,userID,airline,text,sentiment
11/14/2020 22:09,1.33E+18,American,RT @docshayji: I hope @AmericanAir will get to the bottom of this racist incident-@AMANI2020 was subjected to hate crime on your 2020 fligh…,0
11/14/2020 22:09,1.33E+18,American,@AmericanAir what a poorly managed de boarding. Instead of giving your passengers the covid paperwork to fill out o… https://t.co/UutfGoSQCD,0
11/14/2020 22:08,1.33E+18,American,"RT @CAIRNewYork: .@CAIRNJ is investigating an alleged Islamophobic incident involving activist, author (of @muslimgirl
 magazine) Amani al-…",0
11/14/2020 22:08,1.33E+18,American,RT @AMANI2020: Guys he made a complaint about me and  @AmericanAir is attempting to remove me from the flight,0
11/14/2020 22:08,1.33E+18,American,@AmericanAir @AMANI2020 I hope you get to the bottom of this and charge the first-class passenger for the costs related to his being a Karen,0
11/14/2020 22:07,1.33E+18,American,RT @MSelaedin: .@AmericanAir has notified our office that they have launched a thorough investigation into the incident that lead to @Amani…,0
11/14/2020 22:05,1.33E+18,American,RT @docshayji: I hope @AmericanAir will get to the bottom of this racist incident-@AMANI2020 was subjected to hate crime on your 2020 fligh…,0
11/14/2020 22:04,1.33E+18,American,RT @Annje75: @_SJPeace_ I’m DONE with @AmericanAir  This is disgusting!,0
11/14/2020 22:04,1.33E+18,American,@AMANI2020 @AmericanAir There has to be more to this,0
11/14/2020 22:04,1.33E+18,American,RT @MSelaedin: .@AmericanAir has notified our office that they have launched a thorough investigation into the incident that lead to @Amani…,0
11/14/2020 22:04,1.33E+18,American,@KahlenBarry @AmericanAir What happened?,0
11/14/2020 22:04,1.33E+18,American,"@irshad_laraib @AmericanAir @CAIRNewYork to be fair, if you're in line and taking to long, people that are ready ha… https://t.co/FYLd6ZG92W",0
11/14/2020 22:03,1.33E+18,American,RT @MSelaedin: .@AmericanAir has notified our office that they have launched a thorough investigation into the incident that lead to @Amani…,0
11/14/2020 22:03,1.33E+18,American,@dbbidwnr @AmericanAir @AMANI2020 Its sick that she's taken away in handcuffs and there's no reporting about what h… https://t.co/aRAJVIOJIl,0
11/14/2020 22:03,1.33E+18,American,I hope @AmericanAir will get to the bottom of this racist incident-@AMANI2020 was subjected to hate crime on your 2… https://t.co/PHLZmxmCvg,0
11/14/2020 22:03,1.33E+18,American,"@RobinMary18 @AMANI2020 @AmericanAir Self important, entitled Karen.

Her BS account is exaggerated",0
11/14/2020 22:02,1.33E+18,American,ACAB! @AmericanAir is this how you do business?!? https://t.co/iJ3xnD92A6,0
11/14/2020 22:01,1.33E+18,American,"@dbbidwnr @AmericanAir @AMANI2020 I'm not misunderstanding, I'm concerned she is being held in custody erroneously… https://t.co/XCb9XuVgwO",0
11/14/2020 21:59,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:56,1.33E+18,American,"@davis38332 @TravelDesigned @AmericanAir Would, could, should... Never check in reality, bro. Stay ignorant.",0
11/14/2020 21:56,1.33E+18,American,@AmericanAir Mask=Danger  Do not fly with an unhealthy face mask,0
11/14/2020 21:56,1.33E+18,American,@AmericanAir why are you guys endorse racist people unless you guys are one,0
11/14/2020 21:55,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:54,1.33E+18,American,@kayotickat @jumpropehijabi @AmericanAir @AMANI2020 Stfu Karen,0
11/14/2020 21:54,1.33E+18,American,RT @KahlenBarry: .@AmericanAir is this what your company stands for? being disgusting and islamophobic? thanks for letting us know so we ca…,0
11/14/2020 21:54,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:53,1.33E+18,American,@AmericanAir I am home,0
11/14/2020 21:52,1.33E+18,American,"@AMANI2020 @AmericanAir First Class passenger pay for the flight.
Airlines break even on Economy passengers and the… https://t.co/AzVcTjTlZz",0
11/14/2020 21:52,1.33E+18,American,RT @CAIRNational: BREAKING NEWS: @CAIRNJ Demands Answers After Harassed #Muslim Woman Ejected from #Newark @AmericanAir Flight and Arrested…,0
11/14/2020 21:51,1.33E+18,American,"@AmericanAir No thank u, I don’t travel with racist islamphobes airlines, I would rather go walking",0
11/14/2020 21:50,1.33E+18,American,RT @Tazz1972Tazz: @AmericanAir The world's most #islamaphobic airline #boycottAmericanAir,0
11/14/2020 21:50,1.33E+18,American,RT @Abdnys: @AmericanAir Very Shameful #shame  @AmericanAir #AmericanAirlines #Fightracism #islamophobia #racism #HumanRights #Boycott @Ame…,0
11/14/2020 21:50,1.33E+18,American,"RT @bonarki: @AmericanAir Travel comfortably checklist:

1) Do not fly with @AmericanAir

2) Book flight on any airline but @AmericanAir an…",0
11/14/2020 21:49,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:49,1.33E+18,American,@yesjaketapia @AmericanAir @AmericanAir explain urself u racist fvcks,0
11/14/2020 21:49,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:49,1.33E+18,American,RT @dbbidwnr: .@AmericanAir you literally removed everyone from the flight to UNJUSTLY endanger @AMANI2020 &amp; put her in police custody. htt…,0
11/14/2020 21:48,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:47,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:47,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:47,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:46,1.33E+18,American,@AmericanAir What airlines are still blocking the middle seats?,0
11/14/2020 21:46,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:46,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:45,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:45,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:45,1.33E+18,American,@AmericanAir  really. You have to swap a whole ass plane  after everybody. Boarded  you switched gates like 3 diffe… https://t.co/zTaYswY9eg,0
11/14/2020 21:44,1.33E+18,American,"@tytastic_panda @AmericanAir @AMANI2020 Jake, from Warby was on the flight and sent me this. https://t.co/5B0SLWhHan",0
11/14/2020 21:44,1.33E+18,American,RT @JoJo_Quinoa: @AmericanAir this you? https://t.co/76PJf4Ctqt,0
11/14/2020 21:43,1.33E+18,American,"@tytastic_panda @AmericanAir @AMANI2020 They initially tried to remove @AMANI2020 but when she refused, they made e… https://t.co/7MZNhzWWTE",0
11/14/2020 21:43,1.33E+18,American,@AmericanAir You’ve got some explaining to do. #StopRacism #StopRacialProfiling https://t.co/SiJM8vly3h,0
11/14/2020 21:43,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:42,1.33E+18,American,RT @MSelaedin: ... We appreciate @AmericanAir’s cooperation but need them to take corrective steps to right the situation and prevent anoth…,0
11/14/2020 21:42,1.33E+18,American,RT @MSelaedin: .@AmericanAir has notified our office that they have launched a thorough investigation into the incident that lead to @Amani…,0
11/14/2020 21:42,1.33E+18,American,RT @MSelaedin: .@AmericanAir has notified our office that they have launched a thorough investigation into the incident that lead to @Amani…,0
11/14/2020 21:42,1.33E+18,American,RT @MSelaedin: ... We appreciate @AmericanAir’s cooperation but need them to take corrective steps to right the situation and prevent anoth…,0
11/14/2020 21:41,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:41,1.33E+18,American,@dbbidwnr @AmericanAir @AMANI2020 Its called a safety PREcaution. As in something you do BEFORE something bad poten… https://t.co/Z3Vt4CC3hm,0
11/14/2020 21:41,1.33E+18,American,RT @AmericanAir: Thinking about heading home for the holidays? Learn how we're keeping you safe when you fly.,0
11/14/2020 21:41,1.33E+18,American,RT @AmericanAir: Thinking about heading home for the holidays? Learn how we're keeping you safe when you fly.,0
11/14/2020 21:41,1.33E+18,American,"@_SJPeace_ So @AmericanAir de-boarded the entire plane because some a-hole in preboarding cut line, got called on i… https://t.co/vqOPHqVCLb",0
11/14/2020 21:40,1.33E+18,American,... We appreciate @AmericanAir’s cooperation but need them to take corrective steps to right the situation and prevent another repeat.,0
11/14/2020 21:40,1.33E+18,American,.@AmericanAir has notified our office that they have launched a thorough investigation into the incident that lead… https://t.co/q1A5AIxCvh,0
11/14/2020 21:37,1.33E+18,American,@AmericanAir @AMANI2020 How would a DM work when she directly talked to your flight attendants and they refused to help?!,0
11/14/2020 21:37,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:36,1.33E+18,American,@tytastic_panda @AmericanAir @AMANI2020 There were not threats of explosives. This was racism. I don’t know what th… https://t.co/Ll7ENZKP1w,0
11/14/2020 21:36,1.33E+18,American,@AmericanAir Have you resolved this?  Has she been released from custody. https://t.co/sVzWryF53G,0
11/14/2020 21:35,1.33E+18,American,@jumpropehijabi @AmericanAir @AMANI2020 Oh so you want me to suppress myself as a woman and make fun of a religion… https://t.co/fYMlWNNDGu,0
11/14/2020 21:35,1.33E+18,American,@dbbidwnr @AmericanAir @AMANI2020 Yup I did that. And if the white guy had left an explosive on the plane and he ha… https://t.co/O1XIrgTXCa,0
11/14/2020 21:34,1.33E+18,American,RT @lsarsour: .@AmericanAir has done this before. Happened to @TamikaDMallory two years ago.,0
11/14/2020 21:34,1.33E+18,American,@davis38332 @TravelDesigned @AmericanAir You are right. Kill Americans instead of airlines,0
11/14/2020 21:33,1.33E+18,American,This is bs. @AmericanAir do not kick her off her flight. https://t.co/WNT7ICawWs,0
11/14/2020 21:33,1.33E+18,American,RT @AmericanAir: Thinking about heading home for the holidays? Learn how we're keeping you safe when you fly. https://t.co/PXoXmQngeA,0
11/14/2020 21:33,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:33,1.33E+18,American,RT @AmericanAir: Thinking about heading home for the holidays? Learn how we're keeping you safe when you fly.,0
11/14/2020 21:32,1.33E+18,American,@virginianpilot @AmericanAir add more flights from @NorfolkAirport 😎,0
11/14/2020 21:31,1.33E+18,American,@tytastic_panda @AmericanAir @AMANI2020 I think you should read the original tweet and peep this. https://t.co/VBtweWrILp,0
11/14/2020 21:31,1.33E+18,American,Too bad I won’t be able to earn status in the future. Mom pays good $$ to fly us both basic econ - which was suppos… https://t.co/bJLLQZRYS1,0
11/14/2020 21:31,1.33E+18,American,@jumpropehijabi @AmericanAir @AMANI2020 What privilege? So I can call you a pedophile and everyone should believe me?,0
11/14/2020 21:30,1.33E+18,American,"@mattangell79 @AmericanAir I don’t care how much money he’s got or what class he’s sat at, he’s getting kicked off the aircraft.",0
11/14/2020 21:30,1.33E+18,American,"RT @TLee_is_me: I will never again fly @AmericanAir as they obviously cater to a racist clientele. Let's get a massive boycott going, see i…",0
11/14/2020 21:29,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:29,1.33E+18,American,@dbbidwnr @AmericanAir @AMANI2020 Deboarding the plane is a safety proceedure in case the person being removed from… https://t.co/JkPwKAGHWG,0
11/14/2020 21:29,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:29,1.33E+18,American,@ViscountLe8ton @AmericanAir What a shambles,0
11/14/2020 21:28,1.33E+18,American,RT @radmarss: DISGUSTING. i never wanna fly @AmericanAir and u shouldn’t either.,0
11/14/2020 21:28,1.33E+18,American,DISGUSTING. i never wanna fly @AmericanAir and u shouldn’t either. https://t.co/knaDbRuV0p,0
11/14/2020 21:28,1.33E+18,American,"RT @JMVockley: @_SJPeace_ @AmericanAir (American Airlines) shame. When we’re up and flying, I’ll never book with you. SHAMEFUL!",0
11/14/2020 21:28,1.33E+18,American,@AmericanAir anyway you can expedite a transaction for me. Trying to book a flight today.,0
11/14/2020 21:26,1.33E+18,American,"RT @Jersey_Hair: I canceled my @AmericanAir credit card and am a @Delta person now. I can't handle the terribleness of their values, their…",0
11/14/2020 21:26,1.33E+18,American,"@HottNwell @AmericanAir The media has so many people believing this idiocy that masks work. Baloney.

Welcome to bacterial pneumonia.",0
11/14/2020 21:26,1.33E+18,American,RT @CAIRNational: BREAKING NEWS: @CAIRNJ Demands Answers After Harassed #Muslim Woman Ejected from #Newark @AmericanAir Flight and Arrested…,0
11/14/2020 21:26,1.33E+18,American,@danrhon @AmericanAir As a mom of three little boys I’m horrified at the trend of people treating dogs better than babies while traveling.,0
11/14/2020 21:25,1.33E+18,American,@AmericanAir What don’t you get about EVERY AMERICAN needs to stay home this year?!,0
11/14/2020 21:25,1.33E+18,American,"@AmericanAir The contrast in tone between commenters and @AmericanAir’s chipper, exclamation-laden, desperately pos… https://t.co/NxmkPPZ5Sj",0
11/14/2020 21:25,1.33E+18,American,@jumpropehijabi @AmericanAir @AMANI2020 THEN maybe before making assumptions we wait for the full story?,0
11/14/2020 21:24,1.33E+18,American,@aekindle @laur_calderone @AmericanAir @Delta RIGHT,0
11/14/2020 21:24,1.33E+18,American,@samvelagq @AmericanAir Drama queen,0
11/14/2020 21:23,1.33E+18,American,RT @karishma4va: @AmericanAir staff called the police on a veiled Muslim woman (@AMANI2020) today because an irate white man said he felt “…,0
11/14/2020 21:23,1.33E+18,American,"RT @Jersey_Hair: I canceled my @AmericanAir credit card and am a @Delta person now. I can't handle the terribleness of their values, their…",0
11/14/2020 21:23,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:23,1.33E+18,American,"RT @JMVockley: @_SJPeace_ @AmericanAir (American Airlines) shame. When we’re up and flying, I’ll never book with you. SHAMEFUL!",0
11/14/2020 21:23,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:22,1.33E+18,American,RT @AMANI2020: Guys he made a complaint about me and  @AmericanAir is attempting to remove me from the flight,0
11/14/2020 21:21,1.33E+18,American,@HelenPoznanski @XXLdwarf @AmericanAir There is no cv-19 if there is prove it otherwise you shouldn't say nothing o… https://t.co/fMR3fIkxl3,0
11/14/2020 21:20,1.33E+18,American,@CAIRNJ to the rescue. Activist @AMANI2020 recently pulled off @AmericanAir because some asshole couldn’t wait a Ne… https://t.co/a34ZcsD55U,0
11/14/2020 21:20,1.33E+18,American,"@AmericanAir People should not gather during an uncontrolled pandemic, please stop",0
11/14/2020 21:20,1.33E+18,American,@HelenPoznanski @AmericanAir Lift the veil of Deceit so you can see,0
11/14/2020 21:19,1.33E+18,American,@AmericanAir Never again,0
11/14/2020 21:19,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:19,1.33E+18,American,@_SJPeace_ I’m glad I don’t fly with @AmericanAir,0
11/14/2020 21:19,1.33E+18,American,@AmericanAir Why can you smell your toot for so long then,0
11/14/2020 21:18,1.33E+18,American,@LeeWattWest @AmericanAir Not worth the risk if Delta and JetBlue are also options for you ($ and route),0
11/14/2020 21:18,1.33E+18,American,@HelenPoznanski @XXLdwarf @AmericanAir He's not dying of CV19 I can assure you.... wake up to the scam,0
11/14/2020 21:18,1.33E+18,American,@AmericanAir Um didn’t you fill the middle seat again out of “greed”,0
11/14/2020 21:18,1.33E+18,American,RT @CAIRNational: BREAKING NEWS: @CAIRNJ Demands Answers After Harassed #Muslim Woman Ejected from #Newark @AmericanAir Flight and Arrested…,0
11/14/2020 21:17,1.33E+18,American,RT @DimitriLyon: @_SJPeace_ @AmericanAir please explain this.,0
11/14/2020 21:16,1.33E+18,American,@AmericanAir trash https://t.co/oLLqkgnowC,0
11/14/2020 21:16,1.33E+18,American,@kathy_reign @kupplove @HelenPoznanski @AmericanAir The CDC is not a government agency but a foreign agent of the UN,0
11/14/2020 21:14,1.33E+18,American,@JBDC @AmericanAir People like you are why were are in this fake cv-19 mess..... you don't have the brains to think… https://t.co/cgQaSKlgOT,0
11/14/2020 21:14,1.33E+18,American,@_SJPeace_ @AmericanAir ... why am I not surprised. I’ll never fly them again. Nothing but Horrible experiences!,0
11/14/2020 21:14,1.33E+18,American,"RT @Jersey_Hair: I canceled my @AmericanAir credit card and am a @Delta person now. I can't handle the terribleness of their values, their…",0
11/14/2020 21:13,1.33E+18,American,@Auldmanthyme @torstrick @BrokermanDaniel @AmericanAir Stfu,0
11/14/2020 21:13,1.33E+18,American,"RT @torstrick: They fucking ARRESTED HER!

Hello .@AmericanAir what the actual fuck?

Was your racial profiling and literal harassment goin…",0
11/14/2020 21:11,1.33E+18,American,@Unrealiztick @HelenPoznanski @kupplove @AmericanAir Not followed by anyone another China bot,0
11/14/2020 21:10,1.33E+18,American,@HelenPoznanski @Unrealiztick @kupplove @AmericanAir I gave you the info unfortunately I guess you're not smart enough to read it,0
11/14/2020 21:09,1.33E+18,American,RT @AmericanAir: Thinking about heading home for the holidays? Learn how we're keeping you safe when you fly. https://t.co/PXoXmQngeA,0
11/14/2020 21:08,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 21:08,1.33E+18,American,RT @AMANI2020: Guys he made a complaint about me and  @AmericanAir is attempting to remove me from the flight,0
11/14/2020 21:08,1.33E+18,American,RT @AmericanAir: Thinking about heading home for the holidays? Learn how we're keeping you safe when you fly. https://t.co/PXoXmQngeA,0
11/14/2020 21:05,1.33E+18,American,@Steveth35483499 @CAIRNational @RashidaTlaib @CAIRNJ @AmericanAir @Rowaida_Abdel @AdelyReporter @northjersey… https://t.co/PPnWdxwhTC,0
11/14/2020 21:05,1.33E+18,American,"RT @Jersey_Hair: I canceled my @AmericanAir credit card and am a @Delta person now. I can't handle the terribleness of their values, their…",0
11/14/2020 21:03,1.33E+18,American,American Airlines will offer customers a mobile app called VeriFLY to make travel to international destinations eas… https://t.co/raqhBhOxuh,0
11/14/2020 21:01,1.33E+18,American,@AmericanAir It’s the islamaphobia for me,0
11/14/2020 21:01,1.33E+18,American,RT @itsomarhamed: you just handcuffed a muslim woman because she does not want to remove her hijab and you’re trying to explain it off as i…,0
11/14/2020 21:01,1.33E+18,American,RT @CAIRNational: BREAKING NEWS: @CAIRNJ Demands Answers After Harassed #Muslim Woman Ejected from #Newark @AmericanAir Flight and Arrested…,0
11/14/2020 21:00,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 21:00,1.33E+18,American,@yesjaketapia @AmericanAir Why did no one stand up for her,0
11/14/2020 20:59,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 20:59,1.33E+18,American,I'm never flying with @AmericanAir https://t.co/kB1lQGVr2B,0
11/14/2020 20:58,1.33E+18,American,@foxnewsdesk @yesjaketapia @AmericanAir No. Shut the fuck up,0
11/14/2020 20:58,1.33E+18,American,"Hey @AmericanAir I appreciate the service and safety on the flight, but I could go without the 8 minute sales pitch for the AA credit card.",0
11/14/2020 20:58,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 20:56,1.33E+18,American,RT @KahlenBarry: .@AmericanAir what the actual fuck?? release her NOW.,0
11/14/2020 20:55,1.33E+18,American,@_SJPeace_ .@AmericanAir this is how yall do business? I see you.,0
11/14/2020 20:55,1.33E+18,American,@jumpropehijabi @AmericanAir @AMANI2020 Were you there?,0
11/14/2020 20:54,1.33E+18,American,"@AmericanAir flight 143 captain says ""the mask police aren't on board"" !?!?!? The passengers prefer all passengers… https://t.co/YTkPzYZSyq",0
11/14/2020 20:54,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 20:53,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 20:53,1.33E+18,American,@literarytally @AmericanAir salt in the wound!,0
11/14/2020 20:52,1.33E+18,American,"RT @SecretFlying: Non-stop from #NewYork to #SanDiego (&amp; vice versa) for only $196 roundtrip with @AmericanAir #Travel (Jan-Mar dates)

htt…",0
11/14/2020 20:51,1.33E+18,American,@AmericanAir When will you start to value Muslim passengers?  What happened today (11/14) from Newark NJ is inexcus… https://t.co/FRSHtTumeT,0
11/14/2020 20:50,1.33E+18,American,RT @lsarsour: .@AmericanAir has done this before. Happened to @TamikaDMallory two years ago.,0
11/14/2020 20:49,1.33E+18,American,"Calling on @AmericanAir to explain why it singled out @AMANI2020 by contacting the police, having her ejecting from… https://t.co/85zsqpZbgw",0
11/14/2020 20:48,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 20:48,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 20:48,1.33E+18,American,".@AmericanAir Did you demand that this passenger deplane? Is so, on what grounds? If it was unjustified, the person… https://t.co/DwnpnAIILo",0
11/14/2020 20:47,1.33E+18,American,Non-stop from #NewYork to #SanDiego (&amp; vice versa) for only $196 roundtrip with @AmericanAir #Travel (Jan-Mar dates… https://t.co/LW3gKq3sPj,0
11/14/2020 20:47,1.33E+18,American,"On Oct. 26, 2020, American Eagle flight AA4194, an @Embraer ERJ-145LR, suffered a runway excursion after landing on… https://t.co/LPfl45ifr0",0
11/14/2020 20:46,1.33E+18,American,"On 10.26.20, American Eagle flight AA4194, an @Embraer ERJ-145LR, suffered a runway excursion after landing on runw… https://t.co/3qpFBKTF0l",0
11/14/2020 20:46,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 20:45,1.33E+18,American,"RT @Stick2UrPrncpls: It's well known by now, but fuck @AmericanAir https://t.co/j0LDPBoPoB",0
11/14/2020 20:44,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 20:43,1.33E+18,American,"RT @Jersey_Hair: I canceled my @AmericanAir credit card and am a @Delta person now. I can't handle the terribleness of their values, their…",0
11/14/2020 20:43,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 20:43,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 20:42,1.33E+18,American,@Karen_Zeta @AmericanAir Thank you!,0
11/14/2020 20:41,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 20:41,1.33E+18,American,"@yesjaketapia @AmericanAir Shame on you, @AmericanAir! I hope she sues and the racist POS gets named.",0
11/14/2020 20:40,1.33E+18,American,"RT @Jersey_Hair: I canceled my @AmericanAir credit card and am a @Delta person now. I can't handle the terribleness of their values, their…",0
11/14/2020 20:40,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
11/14/2020 20:38,1.33E+18,American,RT @yesjaketapia: Had to get off my flight because a man asked a Muslim woman to get off the plane. @AmericanAir employees followed his req…,0
11/14/2020 20:37,1.33E+18,American,"RT @boysaint: My sister @AMANI2020 was shoved by a white male passenger and when she reported to TSA agents, the same white man reported he…",0
